pop,sex,family,l_1,w_1,a_1,bod_1,l_4,w_4,a_4,bod_4,l_7,w_7,a_7,bod_7,l_10,w_10,a_10,bod_10,l_13,w_13,a_13,bod_13
Addis,1,77,1.4269286334,0.9321439442,0.9391712175,13.4914930562,4.5462007359,3.6968450485,5.464499114,68.9751641543,8.8405980909,7.3465239541,14.1733372012,185.4987358499,16.028193618,13.4109053198,34.4736027608,482.9982069079,25.3092039428,21.9763169688,73.4554792284,1103.9838969085
Addis,1,77,1.8123577407,1.5429573169,1.8380476008,23.9306043396,5.0752716037,4.4203244561,8.5569711183,108.1493387825,9.056123323,8.0363983148,20.6341221548,277.8697366584,16.0936732809,14.9471263319,50.6546417012,735.0408238518,25.6034902188,24.5536986536,105.5165417068,1641.3383418336
Addis,1,78,1.312744973,0.8425793352,0.7008014638,10.6460480108,3.9395220303,2.9264267793,3.7919531646,47.6662449509,7.7565925648,5.9545872485,10.2892751605,131.7130246148,14.2128908475,12.4707320058,27.8347568438,384.1996218952,22.7433739208,20.2744179824,57.4358639712,843.466952831
Addis,1,78,1.4409780996,0.80455518,0.6535576274,10.3828107125,4.6596462942,3.1729046627,4.2393092615,53.502502958,8.985708978,6.3635675555,12.2279750708,158.5085018928,16.1321545229,11.4376589687,32.409240791,451.6300316407,25.3187188378,18.9212816176,67.2750123328,1002.8709533848
Addis,1,78,1.3841073062,1.0351340959,0.8760346919,13.0479272232,4.2137187441,3.1535586181,4.3445928749,53.6790227666,7.7862651525,5.9333757657,11.0244793768,142.3247750935,13.991310641,11.8904198189,30.7092235941,426.2888167498,22.4711213846,19.4088305492,65.8850243504,980.6249473818
Addis,1,79,1.7590199287,1.4854463182,1.7463565238,22.3435726645,5.0301678315,4.4308073361,7.9554640236,101.0786417467,9.5753575711,9.1752609447,21.292855433,286.7697171791,17.0602295315,16.4378243339,52.7010315849,768.5944019663,26.7800166108,26.2063650146,107.5791079248,1675.7278817517
Addis,1,79,1.2543615194,1.0758498257,0.9297416144,13.3877178337,4.1304565653,3.6334973307,5.0506332651,63.7091105189,7.7154239198,6.7013809371,12.457197256,161.6683927956,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,79,1.2757378202,1.2614150788,0.9854450908,14.2536864077,4.1899043879,3.9549835918,5.2862893472,65.54361803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,80,1.4483410817,1.3972184981,1.2457893283,16.6472511774,4.1268173849,3.5991947671,5.7872487178,72.8150883284,8.3755669386,8.1065509304,16.4620256274,217.3909654453,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,80,2.2765613968,1.5813561713,2.4544814244,30.8994235245,6.5666090297,5.2578360491,12.2560024951,159.5224387981,11.8808547294,9.3994533498,29.368410095,406.4700802732,20.656748217,17.3155393251,72.2059953525,1082.3504642612,31.7224754134,27.7663646066,140.0841842868,2238.5409091543
Addis,1,80,1.2729171096,0.9559919378,0.7533167144,11.7075165573,4.0430729691,3.6475176023,4.4294655634,54.7393258654,7.8101479617,7.1366791373,11.7929599722,152.840241919,14.3043789393,13.4336750156,29.6342567939,410.118440465,23.0642856778,21.9276338876,62.9449610384,932.9428797035
Addis,1,81,1.5883967775,1.1028228006,1.1892603975,16.0140220854,4.955284359,4.2049991908,6.8917518063,87.1079242082,9.1282431506,7.9285995232,17.1025698347,226.487162222,16.231393773,14.1442440254,42.7571414323,612.0708561954,25.6553632016,22.4057350066,87.1459143804,1330.5215877933
Addis,1,81,1.6312336737,1.5389575908,1.6236859953,21.1950477518,5.3988235202,5.3456105085,9.5477823024,122.6259825833,10.0747501371,9.9527776056,24.2828955411,330.8549271363,17.9094885867,16.0926086478,58.4605156253,859.1781920726,28.0382392904,25.5302341922,115.8729060924,1818.1920859629
Addis,1,81,1.4513293863,1.4456327166,1.3771055798,18.6426009093,4.9816433464,4.7862371831,8.3807531897,105.807535095,9.3890877161,8.9165038013,21.411634117,289.1595150203,17.0475083169,16.2013199178,54.4498221521,795.352617365,26.9064641032,25.3862302006,107.0998432296,1668.3279728985
Addis,1,82,1.474535151,1.0865210155,1.0611030607,14.5869428276,4.4512552242,3.5585213338,5.5306473514,69.5290947641,8.3973569642,6.5951882442,13.500162806,175.7988815189,15.3337455362,12.8288855477,36.2158458777,511.0132234296,24.5103670902,21.5661286786,75.7794196972,1141.8515238349
Addis,1,82,1.3658690067,1.0680309022,0.9824586626,13.9688075123,4.2015875953,3.5082408311,5.0303692188,63.4522575614,7.5422195904,6.3465527143,11.9605482283,154.8291810649,13.62123891,12.5474848733,30.9762570942,429.9708357202,21.851662013,20.682827243,65.0502172272,966.6942302687
Addis,1,82,1.4804772573,1.4964280873,1.4448123201,19.4116523767,4.3109887591,4.3451590109,6.581172613,82.178315634,8.7038144658,8.6695399965,18.2809740559,243.960312048,15.9134091311,16.1043027336,46.7509641359,673.4714701396,25.0497167622,24.9167617662,91.1542337404,1398.4238098886
Addis,1,83,1.4677802532,1.2577014222,1.2005563923,16.1403791828,4.4487887829,3.8545455768,6.1233933638,77.1401103459,8.2184290689,7.838634008,16.5508140866,218.6497948556,15.1412816684,14.245403705,41.5552978188,593.3810764384,23.897110297,23.4482170466,85.537050256,1303.659496637
Addis,1,83,1.4032798566,1.2014369121,1.1415257352,15.7352546151,4.5396749511,4.1126637608,6.6120595839,83.7629165937,8.283290206,7.0621079669,16.3046046138,215.4833782908,14.9744873657,13.3917723879,43.2014448303,617.5728350412,23.7267618864,20.9298659076,83.7574214332,1274.3840866186
Addis,1,83,1.8686982406,1.5177592277,1.9474995023,25.203033545,5.4907946631,4.6450583669,9.8128875462,124.9687545139,10.3528092108,8.8946537591,24.7714078317,338.3919063394,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,84,1.9369418762,1.8993233324,2.4647176156,30.7504975531,5.5923047759,5.460849048,11.6957657758,151.5065534301,10.5149883719,9.9931443885,29.2777702868,404.7685927576,18.5322316353,18.590744442,72.8756591371,1094.8349439075,29.0402595616,28.6599906748,140.9715946364,2253.694775051
Addis,1,84,1.5225536346,1.1940939762,1.2517389581,16.9699770945,4.4700623633,3.5046350931,5.866729535,74.1284859248,8.1589375581,6.240478977,14.148146318,185.1468202573,14.8708799186,11.6340750038,35.9648700703,505.7746868704,23.639222458,18.9566451428,73.1856272792,1099.5508846179
Addis,1,84,1.7365532337,1.5924348322,1.8089372084,23.5932023913,5.4912269979,4.6718136375,9.141548274,115.9505685053,9.9488050286,9.0803191218,22.9304324288,311.3279481939,17.7348703982,15.7953137814,54.8417985437,801.6060968709,28.00994302,24.8768168114,107.2982736988,1671.713317173
Addis,1,85,1.5534668108,1.4789849491,1.5005470049,19.5273551938,4.5401302025,3.9759999168,6.4199849617,80.6794873471,8.4588487094,7.3633580748,16.1665863905,214.174411918,15.1552071891,12.9090836966,38.855636978,550.5412333921,23.9179264806,20.7745309024,76.2932236976,1150.6981656094
Addis,1,85,1.7025025403,1.26513808,1.477670609,19.5263124494,4.6823440639,3.3484364639,6.3232818301,79.7225601849,8.8561014508,6.6938587938,15.9203800339,209.4041773984,15.8752055874,12.9254073555,41.0946506638,585.5248317012,25.360277766,21.9950068048,85.9077796064,1310.6053697248
Addis,1,86,1.2195969722,0.8758983877,0.7409688357,11.0796257673,3.9447726737,2.9680841446,4.4520013625,55.8768786524,7.6265083774,6.0323122079,12.7019644498,164.7338432557,13.9055305104,10.9878229244,31.1403139535,433.8209496623,22.4936345866,18.06086988,63.65795092,943.7481024108
Addis,1,86,1.5589676308,1.2859783454,1.3569873754,18.1567655805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,86,1.8974099814,1.4833783691,1.8958696089,24.6020657278,5.2956787839,4.1792841381,8.6131299067,108.8966213465,9.8870539674,7.606589978,20.9602126196,282.5997172712,17.7623389275,15.5566302848,54.2298385064,791.8450160153,27.8393595794,24.354056578,108.7239985128,1696.0553152383
Addis,1,87,1.5837711782,1.1315640605,1.1880588782,16.000587199,4.6789405596,3.8606711599,6.027155779,75.8995548334,8.8160605924,7.4625482286,15.6883703081,206.4505748176,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,87,1.6185836396,1.4507170881,1.5970216405,20.8893927342,4.5623123719,4.0580625217,7.557683662,96.1320615375,8.828114075,8.2778597417,19.962289298,267.8187206832,15.4824753929,14.1159764625,47.5845598044,686.2191318201,24.2370959504,21.9198059084,90.3657583944,1384.8107962206
Addis,1,87,1.1747819526,0.9802933097,0.7549628358,11.7254079832,3.6970675369,3.2323032437,4.0800884577,50.3869391576,7.2664777759,6.8384003439,12.0112961676,155.8400776116,13.8311489786,12.3953970695,30.4939379349,423.0458066349,22.1427655658,20.1501336358,62.1821138832,920.6066650657
Addis,1,88,1.8764450433,1.6394738637,2.0795449715,26.2125177429,5.1225102345,4.9885450113,9.4853430872,121.4797629487,9.2452803334,8.8436292981,22.5559123394,305.1814801656,16.3228720152,15.529853424,53.6156001425,783.1471006413,25.577586388,24.3018091864,109.833024008,1714.2328720053
Addis,1,88,1.6949843108,1.5333109202,1.8001459129,23.227717256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,88,1.3426168947,0.9610049039,0.8801106442,13.0926706609,4.0075607605,3.2958393078,4.0320325708,49.7908817608,7.4472459662,6.4130807761,10.8723926144,140.2518910228,13.5314159024,11.6452821117,27.732149669,381.6484089953,21.7043462964,20.0913080284,61.529340508,910.0623954509
Addis,1,89,1.8066381943,1.33871326,1.6488154837,21.2219441936,5.2294548337,4.5872437658,8.4007631707,106.9812490996,10.1700006684,8.7005425944,21.2837852058,286.6378790648,18.1513411346,14.9562407241,51.6098007034,751.2633892199,28.4627149358,25.1457269164,104.9261854508,1630.5093886631
Addis,1,89,2.1021068713,1.6797001663,2.3240234923,29.3543969156,5.7744942422,4.1131906085,9.9932651335,128.6331976932,10.8448866864,8.3335265137,25.5012984449,348.8404235557,18.939145725,14.8180333412,60.6397430504,894.241413352,29.0891210928,23.9611939886,119.6428155592,1883.1120115702
Addis,1,89,1.7986839406,1.3338738206,1.5955716448,21.1339226901,5.0911147669,3.9410407865,7.9425918606,100.0052719095,9.5697725984,7.7458558667,20.5787292883,277.0669800005,17.2486536539,14.9874852302,54.4695628865,795.667448837,27.0604737766,24.0488836382,108.8962433624,1698.9982843926
Addis,1,90,1.1896992802,1.1400655283,0.9093097683,12.9130494832,3.6000686694,3.4044789077,4.2996949279,53.9718727072,6.9887715463,6.7906243968,12.3070031405,159.2833050302,12.9218459712,12.7797435191,31.0442506097,432.3712870533,20.8939437162,20.8677270548,62.1201827968,918.8694439348
Addis,1,90,1.1186951754,1.1601527282,0.8561027237,12.579853624,3.3663115553,3.3868274345,3.8433541381,48.5830612459,6.7114051395,6.4259071552,10.0232560057,128.4226844731,12.6136739714,12.0266541203,27.0832661294,371.6403701007,20.6801714294,19.2552354682,54.1757220064,791.7087659502
Addis,1,90,1.3845992469,1.2758523719,1.1469628094,16.0506137739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,91,1.6168801748,1.2243662586,1.2621135163,16.8305244025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,91,1.8298518261,1.3010483836,1.6624752382,21.640406206,5.6452780633,4.6055028625,9.027775228,115.6476073819,10.4918716644,8.6803531241,22.8260981818,309.4668538819,18.4140167949,15.3173389997,56.0217638945,820.0932094876,28.6279076368,23.7947267272,106.8108737356,1663.0105166853
Addis,1,91,1.2543534394,0.9022790474,0.7992770982,12.2079754372,3.9352826823,3.5269535081,4.5596958331,56.3699020372,7.6185339441,7.4106739501,13.4865307962,176.2429647692,13.9973955755,14.6049323982,35.0713115429,492.4635513923,22.4566460736,23.3826747852,75.3051957032,1134.7888493818
Addis,1,92,1.288416998,1.2147744015,1.0049170544,13.9652026011,4.0672109983,4.076053782,5.4911139398,69.0240730898,8.0583068954,7.6637997584,13.94573377,182.0035348926,14.3636173533,13.4295692792,34.2055509566,480.3025593154,23.0507206082,21.2697443456,70.8086248628,1060.200282867
Addis,1,92,1.3914203067,1.2928835654,1.1992070798,16.3804037934,4.1503262577,3.4845641795,5.2756171921,66.567108507,8.1139796157,7.4066824558,14.6517497697,192.193557657,14.6014520024,14.5384557521,37.7976951414,533.8957945819,23.4787231104,22.689177147,74.9238127532,1128.1332835548
Addis,1,92,1.5240844218,1.1048237003,1.1253983071,15.8095947035,4.2954652683,3.1957025174,5.4477699537,67.5989965278,7.8420121847,6.0978371279,13.5388738337,176.9709995206,14.2935292128,11.1471546399,32.8926707098,459.3042111964,22.99057706,19.0873690966,66.304831626,987.450874323
Addis,1,93,1.3509347396,0.9852958946,0.8290049767,12.0352613143,4.088478023,3.4948774872,4.4595685807,55.9716831168,7.7436731631,6.9156617949,12.009775007,155.1926249714,13.9887764421,12.5944921775,31.2005476832,434.730143275,22.2682159122,19.6797497688,60.6221920504,894.6930514402
Addis,1,93,1.9440877235,1.3969939799,1.8372141809,23.656825537,5.3613982674,4.7457602435,9.3137615873,119.4808828454,9.8701618451,8.5986762541,22.7119003318,307.7958002863,17.6540055339,15.2061712106,54.4551497795,795.0742141346,27.6509233752,24.807521598,111.0501338004,1735.4484164537
Addis,1,93,2.0378863523,1.778152038,2.3303253388,29.6982466816,5.7018427343,5.0483099131,10.750175389,137.6584030169,10.1806096813,8.9219327758,25.9952727089,356.4943750844,18.2712357827,15.9872319723,64.8579241499,962.8336099462,28.6336976632,26.0611136674,127.351482,2016.8843652615
Addis,1,94,1.4645883817,1.0392381039,1.0829732721,14.8296118008,4.3840494847,3.4668631697,5.5393202047,69.639931293,8.2521833026,6.6890743355,14.2657270884,186.4714311966,14.6154758621,13.1996659487,36.4191015474,514.1278330323,23.3088859356,21.8151576124,73.8259121928,1109.6972973483
Addis,1,94,1.0617719578,0.8802020524,0.6325451853,10.1571498134,3.7844385593,3.4546102515,4.204227146,53.0649117784,7.4023450976,6.6717984876,10.5325340909,135.3204888698,13.9390796831,12.6919254527,29.506376867,407.8566127194,22.5157800746,21.4469956166,63.9731804556,949.224698369
Addis,1,94,1.1821243718,0.9261035886,0.7156109471,11.2983854553,3.7427257856,3.2052011084,3.7279765398,46.0348371964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,95,1.7916115149,1.3740866095,1.7250893504,22.0985746776,4.9424024944,4.0241363033,7.7232145204,98.0123660631,9.1691455202,7.1369055988,18.0070512775,239.3879884954,16.3560328749,12.7969543248,44.071140101,632.5642483589,25.8499733098,21.4966668442,86.8569927416,1325.6940006211
Addis,1,95,1.4018173526,0.9985859606,0.9098103201,13.1686098277,4.1629178374,2.8598936173,4.1221036132,52.0418426983,7.4966509573,5.7594754596,10.0905726574,129.332548534,13.8340238912,11.251526027,26.8863608862,368.7110382552,22.4721046832,18.998888923,60.4529643624,892.3327367356
Addis,1,95,1.9245043033,2.0551589184,2.5826672996,32.6961758819,5.6848892329,5.5903844223,11.7710472133,151.6015698866,10.0987768681,10.0011995853,27.5598913709,379.7588678347,17.8634777463,18.5178138009,68.5707198948,1023.2515360297,28.0865244102,28.7985272566,133.8570613028,2130.0771083267
Addis,1,96,1.9159107815,1.1727077187,1.4453050071,18.8993280592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,96,1.9040111739,1.632556493,2.1066675723,26.7967382912,5.7363798188,5.0264043448,10.4905389911,135.0597078698,10.1636724259,9.0851415725,25.0502026063,341.4984446247,17.8973160801,16.3268129462,59.2553951809,872.6856857671,27.7681889178,26.0782564826,117.5798637896,1847.9534931926
Addis,1,97,1.4412656985,1.0463769564,1.0301657663,14.2442937458,4.1767452168,3.2454024464,4.6444128742,58.2919559256,8.1532114698,6.7054241032,12.4206298594,160.8496629838,14.7269701776,12.1840965179,32.6589477095,456.795943578,23.5656984908,20.2099643346,66.602386302,991.5501306728
Addis,1,97,1.1662892864,1.0289096913,0.8314934409,12.3109082406,3.6900210673,3.2332495803,4.4711986346,56.4030271376,7.1433212062,6.129550403,11.5327660408,148.9602116088,13.3253746587,12.0101055563,30.4154068788,421.5203900625,21.5761118426,19.6777220646,62.2436818416,921.2334774347
Addis,1,97,1.6169619305,1.465527359,1.5426885395,20.52827769,4.9642459472,4.7318300151,8.287911797,104.5756289258,9.4937628922,8.6993204759,21.0734113495,284.2433686629,16.7050139444,15.2669811765,50.9964908492,740.4555076901,26.1901983188,24.4048981154,98.4028422208,1520.5803758357
Addis,1,98,1.9695683948,1.4510492646,1.8640770468,23.7040772409,5.8715881644,4.5641993295,9.5326674654,122.1161308682,10.7889535875,9.372583112,25.2057693239,344.1332988213,18.7934084307,16.2127470062,60.3115277999,890.4207656676,29.1968211712,25.2662393652,120.6280628136,1899.7190868154
Addis,1,98,1.7070899672,1.4340485803,1.5680319457,20.5575430854,4.9224797311,4.0241434263,7.4057098876,94.1338755389,9.2447105809,7.2781441381,18.2064494033,242.5668636424,16.5271673391,13.1578321815,44.8159765264,642.7820954255,26.2105488928,21.2744560066,90.0800948232,1380.02022594
Addis,1,98,2.2822823445,1.9976782961,3.0292393263,38.0623564,6.3813869305,5.8908680277,14.2709304324,186.2256955614,11.2110622094,10.3854355097,33.9046281219,475.3737328833,19.6860436259,17.1209544254,78.5892185735,1187.8674615459,30.3554000452,26.3246072538,146.735247024,2355.7480194573
Addis,1,99,1.6598388488,1.5608876884,1.7540822814,22.432634096,4.5968165695,4.2711677535,7.9543786626,101.0642923732,8.7350931029,7.4971085872,19.3823558665,259.1251354313,15.6034538064,12.6984845676,45.4624096048,654.3287286371,NA,NA,NA,NA
Addis,1,99,1.2424288555,1.1755107716,1.0070734831,14.2408920257,3.6537485694,3.5911631621,5.1455348479,64.9132652267,6.7783065077,6.9761357788,12.560740804,163.0976188148,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,99,1.1345277774,0.9503441488,0.73861289,11.547813694,3.6670579154,3.3227117706,4.1122001919,50.785592566,7.103900449,6.2922855909,9.9327023455,127.5072999944,13.2754829237,11.3772581807,26.53411277,363.8143937843,21.5530146878,19.1530359632,57.7814342844,849.7403758883
Addis,1,100,2.0407988657,1.6476134996,2.2929519858,28.7186993295,5.718262115,4.9876475303,11.0098586634,142.1253804701,10.1592821597,8.381973826,25.8904800192,354.2657352886,18.0059085489,15.60457947,63.4151169194,940.5533073209,28.1526479694,24.8257438466,124.945198856,1974.3714797981
Addis,1,100,1.8174161297,1.6328382283,1.9368903453,24.8141796956,4.7827819323,4.8736581163,8.9411769293,114.4891272598,8.9358389611,9.42955572,21.9039500734,295.9968524835,15.9375930435,16.1676531002,55.1761485777,806.5798867818,25.2471336034,25.5687138188,108.157489246,1685.9901729089
Addis,1,100,1.7437021751,1.3797877813,1.5432115873,20.5342600381,5.0917464301,4.5379487953,7.7882650103,97.9688079804,9.5847837388,8.7435178419,20.8045263995,280.3405650122,17.4617625125,16.043925242,52.0541127632,757.2303159313,27.4255545674,26.200310187,105.7102002256,1644.6373756774
Addis,1,101,1.7172756983,1.1114336296,1.274532197,16.970071843,5.1351545707,3.5065710385,6.5840128252,83.1024967448,9.5111654348,7.0000733296,17.2523365238,228.6188081974,16.6343376234,12.9549593727,41.9288109255,599.183898795,26.3628956942,20.3541664866,83.7633334716,1274.1032188608
Addis,1,101,2.0046158761,1.5996044689,2.064336152,26.3011274299,5.7242850413,4.9113952966,10.0568136955,129.4922436698,10.230142407,8.8481413903,24.640806743,336.1292417327,18.2600187672,16.6849251677,62.5694173448,925.3942460113,28.6506693904,25.6338647176,120.101063022,1891.0173162426
Addis,1,101,2.1427027552,1.6110777889,2.3138806638,29.5038001723,6.0242989521,5.1098692694,11.3749255168,146.1768284631,11.061331041,9.6293280809,28.5947351462,395.2181016557,19.5829418975,17.2503940427,70.703485895,1058.1063280658,30.4482148334,25.4031238436,129.3299456312,2051.2486891767
Addis,1,102,1.2939792156,1.3863214316,1.2133672905,16.2837908776,4.0684012514,4.0728447921,6.5580239214,82.4692613848,8.290654817,7.6680059609,17.3027735516,230.3108669972,15.1021875168,13.5232739178,43.1515865745,617.1508969396,24.064760179,21.6699520728,85.524819004,1303.8355393657
Addis,1,102,1.6447801497,1.3929028286,1.4918332936,19.6876208904,4.6426966473,4.1113065571,6.7966359647,85.8681027049,8.7938841996,7.7564621518,18.3769686682,244.3562450567,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,103,1.3753814589,1.6272734449,1.414064798,18.5450030557,4.4061051935,4.9257928364,7.5399448382,95.5988749536,8.1653066913,8.8119841186,18.7338525159,249.8006961116,14.8091275673,14.8674923427,44.8982453432,645.4951015509,23.6938344148,23.056721399,85.8824711656,1309.4225451918
Addis,1,103,1.4061528339,1.1673548252,1.0906826252,15.1685734621,4.2811606557,3.8128904862,5.7342000961,72.4268210422,8.2829101953,7.5576774226,15.480069819,203.8348802805,14.8276884117,12.9879326952,37.9801708092,536.7030306833,23.8036086378,20.9220738186,77.6050315824,1172.3516777208
Addis,1,103,1.7753772362,1.6479049195,1.962091549,25.3731215587,5.0526525761,4.5628807667,8.7451494633,110.6551855311,9.0962576911,8.1913318137,20.9369505906,282.2620588652,16.2690378609,15.6095705925,53.8652423891,786.0347054589,25.8072213918,25.2630361318,105.5676764116,1642.2093791106
Addis,1,104,1.5316900502,1.548259854,1.4366080254,18.8006261333,4.7087643813,4.4385738238,7.1939056078,91.0570244211,9.1246563155,8.5312410813,18.3303289695,244.0145312,16.5974806811,15.1144750551,48.0636959801,695.1980049759,26.328526238,24.2517072552,100.0701109668,1548.0351510261
Addis,1,104,1.9343288453,1.431762871,1.7777919227,22.9692909165,5.6913458698,4.7229638369,8.9504669508,114.6133549167,10.4424382285,8.9873041646,22.7595458434,308.4928955696,18.5256909158,14.8193532156,54.2215412037,791.3495308018,28.7292650578,24.2762931922,109.9947946976,1717.3892531511
Addis,1,104,1.8196163387,1.5428138484,1.7453970898,22.8582739608,5.2262502293,4.5860824467,8.486015171,107.2058274846,9.5798572476,8.3266341506,20.7952483103,280.2059833941,17.1396095108,15.5843314916,52.2074399742,759.6650437309,27.22794213,24.9643786558,101.7416308736,1577.15316478
Addis,1,105,1.5335128342,1.3390393628,1.3407962243,17.7164217763,4.2900088221,3.949043362,6.4719762901,81.6485705442,8.0050639798,7.3503183126,15.9073769641,209.5423581647,14.3230817874,13.5309624326,38.9720976363,553.3923958831,22.9239394062,21.8508893444,80.175896752,1214.5154625495
Addis,1,105,1.6592395831,1.4189559206,1.5841322327,20.7417860007,5.0175948173,4.7962381402,8.156858056,104.0464104575,9.489696947,8.227471881,20.2849342122,272.4831573419,16.9085157771,15.6642009716,52.6480152386,766.3028566537,26.5481340566,24.4444910626,100.7070020884,1559.215946895
Addis,1,105,1.7980308072,1.6126537882,1.9054761593,24.7137851576,5.3643558809,4.4850953901,9.3755572225,119.0870486547,10.0218646209,8.7110733605,24.6047489812,335.9335113782,17.7359197403,15.5819815865,59.0196377014,868.5284190536,27.7702031716,25.652601827,117.3377248476,1843.7846864549
Addis,1,106,1.7239806716,1.2791269651,1.4664007411,19.1389376507,5.1011690615,4.3309123551,7.7179994346,97.6432802988,9.1593827466,7.7887087328,18.1600842282,242.5554744786,16.1167383497,14.3590326372,42.6971228378,610.0720318891,25.5485926488,22.8416020386,82.6561462052,1256.0638748265
Addis,1,106,1.3853635858,1.0365382626,0.9233821645,13.3177716738,4.0546482512,3.1986573619,4.6755906521,58.6841556885,7.5811469541,6.1151028605,12.3821595191,160.005080251,13.7534149086,11.5669951977,32.3221436127,451.0009999091,21.9810058544,19.06230109,66.3862978932,988.775986834
Addis,1,107,1.2063265557,1.1037455216,0.7835333715,11.5407677991,3.5950464817,3.3017182581,3.9128254016,49.1608396275,7.0507532194,6.6670775715,10.7922792007,138.5409772141,12.8055641468,10.7622224895,25.8790099928,355.1087149928,20.8605286248,17.3039074442,52.7656938736,768.8979520195
Addis,1,107,1.9189146376,1.6879848216,2.0580728819,26.2278695308,5.1204647424,4.8894344239,9.7948275129,125.9540968649,9.4967802626,8.4362294491,23.2664778206,315.9185682274,16.6859852981,15.2902665866,57.0859217224,837.1277194682,26.1800285696,24.5451908242,111.4769511544,1742.7570609157
Addis,1,107,1.6878682737,1.61969409,1.8114574126,23.6223953916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,108,1.4683916359,1.1867615592,1.163867462,15.7303080273,4.3752424795,3.7399898635,5.8562930371,73.7015907513,8.3933649715,7.3810941968,15.1992105844,199.560216353,15.3940592096,12.7673516514,38.1108053356,540.1166326164,24.724859944,21.9345725208,80.175026768,1214.5010436842
Addis,1,108,1.0703892424,1.0299475513,0.6501388686,10.3460646711,3.5557219621,3.23152075,3.3394280868,42.3876683711,6.7989308712,5.8200908493,7.9621901487,100.8663515064,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,108,1.6578294972,1.5747181404,1.6651690433,21.9333939166,5.0809545659,4.9372001634,8.4692384167,106.9828546564,8.9545023422,8.486888818,20.2968917377,272.985858284,16.0455763805,15.6713035139,51.0241621048,740.8939615231,25.3332078484,24.4110450422,101.4426098672,1572.0788932955
Addis,1,109,1.5489886991,1.3114526232,1.3253266526,17.5419232749,4.4449695326,3.7812170107,6.4236925155,81.0227024952,8.652428214,7.2226636488,16.0975999697,212.2311658136,15.4357812765,13.6117158096,42.1351759676,602.3921390197,24.5700593108,22.205090573,86.4285544604,1318.5381745992
Addis,1,109,1.4235879311,1.0441788156,1.0328063279,14.5258408851,4.4056086593,3.6682024459,5.6760851688,71.6817709819,8.3332857257,7.1249848678,14.2092478209,186.0005106418,14.9562860097,12.9662423148,35.7759803394,502.8844770102,23.800490889,20.7774844134,72.2300622456,1083.8663665988
Addis,1,109,1.8103994572,1.360470808,1.6547073444,21.8130477703,5.5667736687,4.1632097907,8.0880498941,101.9281637613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,110,2.0089826641,1.4565160543,2.0014638654,25.3008717577,5.8602192879,4.254426926,9.577422616,122.7182280674,10.3517388714,7.6270920777,22.7231036861,307.6263751817,18.3103792811,13.1283032501,54.3265339176,794.4765753277,28.7608492686,22.1751734262,110.0518068916,1717.9746888306
Addis,1,110,1.1680197305,0.8559069789,0.6669817698,10.52721226,3.868960658,2.8675334931,3.5992605094,45.5725304663,7.4849128692,6.5349980582,10.7559837811,138.3571721611,14.1028597398,12.9216261773,30.3096519842,419.9286744154,22.88611365,21.0606589058,63.5464795468,942.311657411
Addis,1,110,1.9447328135,1.3893538398,1.7948227463,23.4297670987,5.3530760317,4.0913332652,8.1528498953,102.7858582667,9.8193004419,8.200095879,20.4975641758,275.8911123789,17.3856947409,15.6989867367,52.2150526098,759.7859455123,27.3113824742,25.1079190314,101.452291302,1572.2431602254
Addis,1,111,1.5482847958,1.2660229111,1.2290742023,16.4597787497,4.3471812518,3.8049902863,5.9661262472,75.1138027117,8.0617053839,7.2749115526,15.1984969212,199.550179219,14.3805307275,13.8008554104,38.3109473579,543.1989578121,22.7934750068,22.659921613,78.903726484,1193.4475835289
Addis,1,111,1.4347812589,1.0405502211,1.0161864509,14.3417443928,4.3370725844,3.5823979779,5.3234837964,67.1766222019,8.0847225663,6.7847119069,13.0488382895,169.8501087364,14.9779110218,11.7361257434,32.7331113183,456.5385323265,23.9103890068,19.4925937756,67.8615121412,1012.4278221206
